picker_id,first_name,last_name,full_name,gender,age,phone_number,email,community,store_id,store_node_id,store_name,store_location,service_zone,picker_segment,role,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,avg_picking_time_sec,items_per_hour,daily_orders_picked,accuracy_rate,mispick_rate,total_orders_picked,total_items_picked,total_mispicks,hourly_rate,total_earnings,total_hours_worked,zone_familiarity,multitask_ability,physical_fitness,temperature_zone_trained,fragile_handling_certified
PKR-A12052A5,Karan,Sharma,Karan Sharma,M,27,+918590623808,karan279@gmail.com,NORTH,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,PART_TIME_EVENING,PICKER,PART_TIME,14:00,18:00,7,2024-05-05,ACTIVE,2024-12-02 10:00,21.4,106,42,0.9899,0.0101,5742,57420,579,46.44,25819,556,0.97,HIGH,AVERAGE,True,True
PKR-16E6CFEC,Naseer,Qureshi,Naseer Qureshi,M,21,+917468922939,naseer.qureshi@yahoo.com,MUSLIM,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,8,2024-04-05,ACTIVE,2024-12-01 23:00,20.6,197,86,0.9748,0.0252,10855,75985,1914,48.78,51122,1048,0.95,LOW,AVERAGE,True,True
PKR-8B31AA20,Naga,Chetty,Naga Chetty,M,34,+918977849536,naga344@gmail.com,TELUGU,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,13,2023-11-07,ACTIVE,2024-12-02 21:00,12.5,179,104,0.9822,0.0178,26049,130245,2318,54.35,103916,1912,0.66,MEDIUM,GOOD,True,True
PKR-EA85E1FB,Sunil,Mudiraj,Sunil Mudiraj,M,27,+917173860821,sunil.mudiraj@gmail.com,TELUGU,HYD-DS-002,2,KPHB (Kukatpally Phase B) Dark Store,KPHB (Kukatpally Phase B),Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,2,2024-10-02,ACTIVE,2024-12-02 19:00,26.3,58,38,0.9403,0.0597,1206,10854,647,45.64,7120,156,0.64,HIGH,EXCELLENT,False,True
PKR-18742399,Ahmed,Qureshi,Ahmed Qureshi,M,23,+919535777738,ahmed01@yahoo.com,MUSLIM,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,12:00,20:00,5,2024-07-04,ACTIVE,2024-12-03 16:00,19.4,158,67,0.9922,0.0078,6054,24216,188,52.12,40027,768,0.89,HIGH,GOOD,True,True
PKR-ADC8AE37,Santosh,Rao,Santosh Rao,M,22,+918359737399,santosh02@gmail.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_SENIOR,PICKER,FULL_TIME,14:00,22:00,12,2023-12-07,STAR_PERFORMER,2024-12-02 18:00,11.4,206,129,0.999,0.001,24510,294120,294,53.67,81149,1512,0.68,MEDIUM,EXCELLENT,True,False
PKR-F6D028F5,Sachin,Kumar,Sachin Kumar,M,33,+919698697762,sachin.kumar@gmail.com,NORTH,HYD-DS-036,36,Hill Colony Dark Store,Hill Colony,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,11,2024-01-06,ACTIVE,2024-12-02 08:00,19.4,189,107,0.9863,0.0137,21097,105485,1445,51.12,80154,1568,0.75,MEDIUM,GOOD,False,True
PKR-3E509E2A,Shahid,Shaikh,Shahid Shaikh,M,25,+918819050713,shahid392@rediffmail.com,MUSLIM,HYD-DS-044,44,Chititra Medchal Dark Store,Chititra Medchal,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,8,2024-04-05,ACTIVE,2024-12-03 18:00,15.6,173,79,0.9869,0.0131,10547,84376,1105,57.83,60146,1040,0.9,LOW,AVERAGE,False,True
PKR-8D393503,Phani,Nayak,Phani Nayak,M,20,+919463190450,phani.nayak@rediffmail.com,TELUGU,HYD-DS-035,35,Jamal Colony Dark Store,Jamal Colony,Central,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,6,2024-06-04,ACTIVE,2024-12-01 12:00,26.9,116,40,0.9792,0.0208,4156,37404,778,51.06,25120,492,0.87,LOW,AVERAGE,True,False
PKR-425FBFDD,Waseem,Baig,Waseem Baig,M,23,+918747139814,waseem659@gmail.com,MUSLIM,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,2,2024-10-02,ACTIVE,2024-12-02 03:00,37.8,54,25,0.9518,0.0482,973,11676,562,38.04,5782,152,0.37,LOW,AVERAGE,True,True
PKR-161F79CA,Junaid,Syed,Junaid Syed,M,32,+917688589023,junaid153@rediffmail.com,MUSLIM,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,9,2024-03-06,ACTIVE,2024-12-02 19:00,23.6,122,61,0.9941,0.0059,7472,59776,352,43.65,25144,576,0.78,MEDIUM,EXCELLENT,True,True
PKR-1982B242,Jameel,Qureshi,Jameel Qureshi,M,30,+919671449680,jameel.qureshi@gmail.com,MUSLIM,HYD-DS-019,19,Manikonda Dark Store,Manikonda,Southwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,10:00,18:00,19,2023-05-11,STAR_PERFORMER,2024-12-01 00:00,13.5,245,115,0.9957,0.0043,29959,149795,644,69.02,168962,2448,0.83,MEDIUM,EXCELLENT,True,True
PKR-B1840970,Imran,Qureshi,Imran Qureshi,M,20,+917523442184,imran04@gmail.com,MUSLIM,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,8,2024-04-05,ACTIVE,2024-12-02 12:00,28.2,103,60,0.9793,0.0207,7264,87168,1804,49.14,24371,496,0.7,MEDIUM,GOOD,False,True
PKR-A14ABA8C,Naresh,Yadav,Naresh Yadav,M,19,+917247684856,naresh108@rediffmail.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,7,2024-05-05,ACTIVE,2024-12-01 10:00,28.0,83,67,0.9667,0.0333,7746,77460,2579,47.3,21947,464,0.94,HIGH,GOOD,False,True
PKR-18E96A5E,Sahil,Thakur,Sahil Thakur,M,28,+917198248531,sahil96@gmail.com,NORTH,HYD-DS-055,55,Moosarambagh Dark Store,Moosarambagh,South,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,21,2023-03-12,ACTIVE,2024-12-01 16:00,23.3,117,60,0.9886,0.0114,24447,122235,1393,46.44,72627,1564,0.85,LOW,AVERAGE,True,True
PKR-CBBA84AB,Akash,Sharma,Akash Sharma,M,28,+917154277456,akash.sharma@gmail.com,NORTH,HYD-DS-018,18,Gachibowli Dark Store,Gachibowli,Southwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,06:00,14:00,24,2022-12-12,ACTIVE,2024-12-03 21:00,10.5,208,140,0.9892,0.0108,52240,626880,6770,54.66,163992,3000,0.64,LOW,AVERAGE,True,True
PKR-74E78BCB,Adnan,Syed,Adnan Syed,M,26,+919058008359,adnan.syed@yahoo.com,MUSLIM,HYD-DS-048,48,Tarakarama Nagar Dark Store,Tarakarama Nagar,East,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,11,2024-01-06,ACTIVE,2024-12-03 15:00,18.7,102,87,0.9817,0.0183,14428,173136,3168,58.51,80978,1384,0.69,HIGH,EXCELLENT,True,True
PKR-D4399FAD,Yellaiah,Goud,Yellaiah Goud,M,24,+919382469997,yellaiah00@gmail.com,TELUGU,HYD-DS-048,48,Tarakarama Nagar Dark Store,Tarakarama Nagar,East,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,14,2023-10-08,ACTIVE,2024-12-02 09:00,12.8,133,99,0.9893,0.0107,21212,169696,1815,54.4,115324,2120,0.81,MEDIUM,GOOD,True,True
PKR-46E857C2,Srinu,Goud,Srinu Goud,M,30,+917542727903,srinu94@rediffmail.com,TELUGU,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,10:00,18:00,43,2021-05-21,ACTIVE,2024-12-01 03:00,12.3,197,115,0.9922,0.0078,83809,502854,3922,68.74,489413,7120,0.74,HIGH,EXCELLENT,True,True
PKR-E765992C,Lokesh,Mudiraj,Lokesh Mudiraj,M,25,+917314124830,lokesh.mudiraj@gmail.com,TELUGU,HYD-DS-033,33,Nalanda Nagar Dark Store,Nalanda Nagar,Central,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,7,2024-05-05,ACTIVE,2024-12-01 03:00,16.8,137,39,0.9794,0.0206,4257,42570,876,48.17,24084,500,0.65,MEDIUM,AVERAGE,False,False
PKR-98607871,Karan,Gupta,Karan Gupta,M,18,+918622561376,karan.gupta@gmail.com,NORTH,HYD-DS-025,25,Ameerpet Dark Store,Ameerpet,Central,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,1,2024-11-01,ACTIVE,2024-12-03 07:00,27.8,111,35,0.9584,0.0416,593,7116,296,46.09,3134,68,0.54,MEDIUM,AVERAGE,False,False
PKR-B95EB47B,Anwar,Mirza,Anwar Mirza,M,19,+918156582195,anwar422@gmail.com,MUSLIM,HYD-DS-002,2,KPHB (Kukatpally Phase B) Dark Store,KPHB (Kukatpally Phase B),Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,10,2024-02-05,ACTIVE,2024-12-02 18:00,26.5,75,62,0.9501,0.0499,12296,147552,7362,41.82,30444,728,0.77,MEDIUM,EXCELLENT,True,True
PKR-99BC1D83,Murali,Nayak,Murali Nayak,M,36,+917499490337,murali.nayak@rediffmail.com,TELUGU,HYD-DS-033,33,Nalanda Nagar Dark Store,Nalanda Nagar,Central,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,06:00,10:00,2,2024-10-02,ACTIVE,2024-12-03 01:00,18.2,135,48,0.9958,0.0042,1438,10066,42,56.72,8394,148,0.52,HIGH,GOOD,True,True
PKR-57041A2B,Raju,Mudiraj,Raju Mudiraj,M,18,+917067995433,raju758@gmail.com,TELUGU,HYD-DS-018,18,Gachibowli Dark Store,Gachibowli,Southwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,1,2024-11-01,PROBATION,2024-12-03 09:00,36.5,84,26,0.9297,0.0703,384,4224,296,39.59,2692,68,0.67,HIGH,AVERAGE,True,False
PKR-680BBE57,Lokesh,Reddy,Lokesh Reddy,M,29,+919051106590,lokesh.reddy@gmail.com,TELUGU,HYD-DS-020,20,Financial District Dark Store,Financial District,Southwest,PART_TIME_EVENING,PICKER,PART_TIME,19:00,23:00,16,2023-08-09,ACTIVE,2024-12-02 14:00,22.5,116,62,0.9948,0.0052,20622,206220,1072,49.53,65972,1332,0.8,MEDIUM,AVERAGE,True,True
PKR-F2B034A0,Satish,Padmashali,Satish Padmashali,M,25,+919060924800,satish99@rediffmail.com,TELUGU,HYD-DS-056,56,Madannapet Colony Dark Store,Madannapet Colony,South,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,9,2024-03-06,ACTIVE,2024-12-03 03:00,17.2,123,68,0.9773,0.0227,8903,80127,1818,48.48,29282,604,0.78,HIGH,EXCELLENT,True,False
PKR-C60D7621,Rohit,Gupta,Rohit Gupta,M,21,+918548406358,rohit03@gmail.com,NORTH,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,11,2024-01-06,ACTIVE,2024-12-03 20:00,28.5,139,69,0.9544,0.0456,10254,123048,5610,47.2,34739,736,0.86,MEDIUM,EXCELLENT,True,True
PKR-58F6AB06,Rashid,Shaikh,Rashid Shaikh,M,33,+917590355060,rashid.shaikh@rediffmail.com,MUSLIM,HYD-DS-023,23,Mehdipatnam Dark Store,Mehdipatnam,Southwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,15,2023-09-08,ACTIVE,2024-12-03 17:00,16.9,146,69,0.9807,0.0193,18110,144880,2796,53.93,107436,1992,0.72,LOW,AVERAGE,True,True
PKR-4CFCB5A6,Mohammed,Mirza,Mohammed Mirza,M,20,+919586610715,mohammed.mirza@gmail.com,MUSLIM,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,8,2024-04-05,ACTIVE,2024-12-03 21:00,29.0,123,39,0.9675,0.0325,5571,66852,2172,43.66,23224,532,0.74,HIGH,EXCELLENT,True,False
PKR-FAB66215,Abdul,Shaikh,Abdul Shaikh,M,23,+918113114816,abdul.shaikh@rediffmail.com,MUSLIM,HYD-DS-033,33,Nalanda Nagar Dark Store,Nalanda Nagar,Central,FULL_TIME_SENIOR,PICKER,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-02 15:00,8.1,179,84,0.9902,0.0098,22469,89876,880,70.0,151755,2168,0.71,MEDIUM,GOOD,True,True
PKR-D56F0B17,Prasad,Rao,Prasad Rao,M,21,+919565112400,prasad03@yahoo.com,TELUGU,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,17,2023-07-10,ACTIVE,2024-12-02 03:00,18.5,178,91,0.9791,0.0209,26207,104828,2190,52.09,144605,2776,0.9,LOW,AVERAGE,False,True
PKR-C9F174B1,Naga,Setty,Naga Setty,M,38,+918525872122,naga.setty@gmail.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,07:00,15:00,23,2023-01-11,ACTIVE,2024-12-03 18:00,10.3,152,93,0.9928,0.0072,38245,152980,1101,51.92,190219,3664,0.85,MEDIUM,AVERAGE,True,False
PKR-ED0D1F0A,Mohan,Yadav,Mohan Yadav,M,35,+917379029584,mohan.yadav@rediffmail.com,TELUGU,HYD-DS-008,8,Adarsh Nagar Dark Store,Adarsh Nagar,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,16:00,00:00,42,2021-06-20,ACTIVE,2024-12-02 08:00,10.5,269,96,0.9861,0.0139,72755,582040,8090,54.31,343248,6320,0.73,HIGH,EXCELLENT,True,True
PKR-F3BA198C,Nagaraju,Kapu,Nagaraju Kapu,M,34,+919793577318,nagaraju.kapu@rediffmail.com,TELUGU,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,07:00,15:00,7,2024-05-05,ACTIVE,2024-12-03 18:00,13.9,194,112,0.9792,0.0208,11502,57510,1196,52.59,50902,968,0.66,MEDIUM,AVERAGE,True,True
PKR-A525921F,Balu,Kapu,Balu Kapu,M,24,+918570916942,balu00@yahoo.com,TELUGU,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-01 04:00,26.8,131,66,0.9822,0.0178,6735,60615,1078,48.53,23294,480,0.71,MEDIUM,GOOD,True,True
PKR-F5089097,Gopal,Yadav,Gopal Yadav,M,24,+917882931594,gopal777@gmail.com,TELUGU,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,8,2024-04-05,ACTIVE,2024-12-01 00:00,28.9,148,51,0.9858,0.0142,7931,47586,675,43.4,24649,568,0.89,MEDIUM,AVERAGE,True,False
PKR-8413E91D,Kareem,Baig,Kareem Baig,M,30,+918991779044,kareem269@rediffmail.com,MUSLIM,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,6,2024-06-04,ACTIVE,2024-12-03 12:00,17.4,84,53,0.9933,0.0067,5778,69336,464,57.44,27111,472,0.82,HIGH,EXCELLENT,False,True
PKR-D4BE7A67,Imran,Syed,Imran Syed,M,32,+918796204617,imran92@gmail.com,MUSLIM,HYD-DS-015,15,Jubilee Hills Dark Store,Jubilee Hills,West,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,12:00,20:00,5,2024-07-04,ACTIVE,2024-12-03 20:00,17.8,111,68,0.9752,0.0248,4998,59976,1487,56.4,34741,616,0.96,HIGH,GOOD,True,True
PKR-211886BF,Srikanth,Padmashali,Srikanth Padmashali,M,32,+917972359144,srikanth273@gmail.com,TELUGU,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,16:00,00:00,44,2021-04-21,STAR_PERFORMER,2024-12-01 12:00,14.7,266,138,0.9986,0.0014,118504,1422048,1990,56.12,369932,6592,0.86,HIGH,EXCELLENT,True,True
PKR-073EB73C,Ravi,Sharma,Ravi Sharma,M,30,+919743183807,ravi410@rediffmail.com,NORTH,HYD-DS-014,14,Kondapur Dark Store,Kondapur,West,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,07:00,15:00,5,2024-07-04,ACTIVE,2024-12-02 18:00,20.2,175,108,0.9703,0.0297,9993,49965,1483,57.85,46277,800,0.6,MEDIUM,GOOD,True,True
PKR-8058B9FE,Rizwan,Mirza,Rizwan Mirza,M,43,+919072878179,rizwan.mirza@gmail.com,MUSLIM,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,10:00,14:00,5,2024-07-04,ACTIVE,2024-12-01 00:00,20.5,131,58,0.9794,0.0206,5720,62920,1296,53.28,21311,400,0.7,LOW,GOOD,False,True
PKR-564B870C,Santosh,Velama,Santosh Velama,M,20,+919567564098,santosh04@gmail.com,TELUGU,HYD-DS-015,15,Jubilee Hills Dark Store,Jubilee Hills,West,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,20:00,00:00,4,2024-08-03,ACTIVE,2024-12-01 19:00,18.5,113,48,0.9779,0.0221,3214,38568,852,45.13,11554,256,0.77,LOW,AVERAGE,True,True
PKR-031F5FC1,Naseer,Baig,Naseer Baig,M,23,+919524234733,naseer903@rediffmail.com,MUSLIM,HYD-DS-055,55,Moosarambagh Dark Store,Moosarambagh,South,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,10,2024-02-05,ACTIVE,2024-12-02 11:00,16.0,123,67,0.962,0.038,11940,95520,3629,53.13,42082,792,0.92,MEDIUM,GOOD,False,True
PKR-2AA7363D,Sanjay,Naidu,Sanjay Naidu,M,38,+918442090581,sanjay.naidu@gmail.com,TELUGU,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,06:00,14:00,18,2023-06-10,ACTIVE,2024-12-02 06:00,11.2,213,101,0.9871,0.0129,30776,307760,3970,64.41,175199,2720,0.85,MEDIUM,GOOD,True,True
PKR-5C1D8494,Azhar,Mirza,Azhar Mirza,M,22,+918721174942,azhar344@gmail.com,MUSLIM,HYD-DS-037,37,Secunderabad Dark Store,Secunderabad,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,8,2024-04-05,ACTIVE,2024-12-02 15:00,12.6,162,84,0.9821,0.0179,10966,109660,1962,45.53,45894,1008,0.74,LOW,AVERAGE,False,False
PKR-27649A57,Praveen,Munnuru,Praveen Munnuru,M,23,+919679597437,praveen01@gmail.com,TELUGU,HYD-DS-044,44,Chititra Medchal Dark Store,Chititra Medchal,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,7,2024-05-05,ACTIVE,2024-12-01 01:00,15.5,171,110,0.9853,0.0147,11647,139764,2054,52.33,46467,888,0.9,LOW,EXCELLENT,True,True
PKR-D66B02CA,Kavitha,Nayak,Kavitha Nayak,F,24,+919499813821,kavitha958@gmail.com,TELUGU,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,8,2024-04-05,ACTIVE,2024-12-02 02:00,29.2,77,53,0.9618,0.0382,5830,23320,890,44.39,23795,536,0.69,HIGH,EXCELLENT,False,True
PKR-2416CD2A,Amit,Gupta,Amit Gupta,M,24,+917444087919,amit.gupta@gmail.com,NORTH,HYD-DS-039,39,Kompally Dark Store,Kompally,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,14,2023-10-08,ACTIVE,2024-12-01 18:00,21.7,200,113,0.9748,0.0252,31259,312590,7877,59.9,138483,2312,0.76,LOW,GOOD,False,True
PKR-71E3D73F,Junaid,Hussain,Junaid Hussain,M,31,+917470945567,junaid93@gmail.com,MUSLIM,HYD-DS-053,53,Kothapet Dark Store,Kothapet,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,6,2024-06-04,ACTIVE,2024-12-03 14:00,13.6,104,87,0.9744,0.0256,8305,58135,1488,48.11,44261,920,0.86,LOW,GOOD,False,False
PKR-0BB48FE2,Vikas,Kumar,Vikas Kumar,M,21,+918123882001,vikas.kumar@gmail.com,NORTH,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,5,2024-07-04,ACTIVE,2024-12-03 10:00,22.9,70,37,0.9598,0.0402,3255,32550,1308,45.49,14740,324,0.78,LOW,AVERAGE,True,False
PKR-C3D32348,Vikas,Verma,Vikas Verma,M,31,+918396047688,vikas491@gmail.com,NORTH,HYD-DS-001,1,Miyapur Dark Store,Miyapur,Northwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,06:00,14:00,29,2022-07-15,ACTIVE,2024-12-01 19:00,13.6,245,144,0.9938,0.0062,70972,496804,3080,61.42,234362,3816,0.73,LOW,EXCELLENT,True,True
PKR-B7246D30,Sunil,Reddy,Sunil Reddy,M,20,+919754522317,sunil.reddy@gmail.com,TELUGU,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-02 15:00,18.1,135,53,0.9738,0.0262,5130,56430,1478,54.3,21069,388,0.93,HIGH,GOOD,True,True
PKR-F84CDA17,Deepak,Sharma,Deepak Sharma,M,37,+918497505126,deepak750@yahoo.com,NORTH,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,PART_TIME_EVENING,PICKER,PART_TIME,14:00,18:00,15,2023-09-08,ACTIVE,2024-12-01 20:00,23.8,124,55,0.9816,0.0184,16496,65984,1214,51.51,57284,1112,0.71,LOW,GOOD,False,True
PKR-89BBAEED,Yogesh,Padmashali,Yogesh Padmashali,M,41,+918244068991,yogesh912@gmail.com,TELUGU,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Dr. A.S. Rao Nagar,Northeast,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,20:00,00:00,2,2024-10-02,ACTIVE,2024-12-03 23:00,21.8,111,69,0.9776,0.0224,2073,14511,325,56.42,8350,148,0.34,MEDIUM,EXCELLENT,True,False
PKR-ED6DACB6,Nitin,Gupta,Nitin Gupta,M,18,+919695948341,nitin.gupta@gmail.com,NORTH,HYD-DS-042,42,Sathya Colony Dark Store,Sathya Colony,North,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,11,2024-01-06,ACTIVE,2024-12-01 22:00,16.8,91,43,0.9753,0.0247,7384,29536,729,40.75,31948,784,0.82,MEDIUM,AVERAGE,True,True
PKR-2D5B05F6,Sunil,Setty,Sunil Setty,M,44,+919846191782,sunil811@rediffmail.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,19:00,23:00,4,2024-08-03,ACTIVE,2024-12-03 18:00,15.0,128,58,0.979,0.021,4097,20485,430,55.11,15429,280,0.64,LOW,AVERAGE,True,True
PKR-2F93C52A,Monu,Gupta,Monu Gupta,M,28,+917560851696,monu310@rediffmail.com,NORTH,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,14,2023-10-08,ACTIVE,2024-12-02 08:00,16.7,189,109,0.9881,0.0119,33844,270752,3221,54.64,124578,2280,0.93,LOW,EXCELLENT,True,True
PKR-90F34128,Naseer,Syed,Naseer Syed,M,24,+917269320369,naseer760@yahoo.com,MUSLIM,HYD-DS-043,43,Marthanda Nagar Dark Store,Marthanda Nagar,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,10,2024-02-05,ACTIVE,2024-12-03 00:00,12.7,179,91,0.9723,0.0277,15797,173767,4813,49.71,72370,1456,0.67,HIGH,EXCELLENT,True,True
PKR-E6AB1C60,Rizwan,Hussain,Rizwan Hussain,M,18,+917492229629,rizwan06@gmail.com,MUSLIM,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,10,2024-02-05,ACTIVE,2024-12-02 06:00,24.7,101,45,0.9612,0.0388,7346,66114,2565,51.39,32275,628,0.93,LOW,EXCELLENT,True,False
PKR-E2CB36E6,Anil,Naidu,Anil Naidu,M,28,+917392139718,anil96@gmail.com,TELUGU,HYD-DS-034,34,Ashok Bazar Dark Store,Ashok Bazar,Central,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,10:00,18:00,3,2024-09-02,ACTIVE,2024-12-03 14:00,15.5,125,87,0.9734,0.0266,4060,16240,431,48.47,18223,376,0.37,HIGH,AVERAGE,True,True
PKR-72795D3B,Suresh,Kumar,Suresh Kumar,M,23,+919495631442,suresh.kumar@yahoo.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,11,2024-01-06,ACTIVE,2024-12-01 23:00,16.8,136,69,0.9826,0.0174,12074,132814,2310,52.09,89170,1712,0.68,HIGH,EXCELLENT,False,True
PKR-DD974A6E,Sai,Naidu,Sai Naidu,M,26,+918065663761,sai87@gmail.com,TELUGU,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,1,2024-11-01,ACTIVE,2024-12-02 13:00,35.9,68,33,0.9616,0.0384,533,6396,245,38.08,2437,64,0.5,HIGH,EXCELLENT,True,True
PKR-34AFFBA3,Ravi,Velama,Ravi Velama,M,19,+918544182316,ravi.velama@gmail.com,TELUGU,HYD-DS-039,39,Kompally Dark Store,Kompally,North,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,20:00,00:00,5,2024-07-04,ACTIVE,2024-12-03 10:00,16.1,120,64,0.9547,0.0453,6387,25548,1157,51.3,21133,412,0.81,LOW,AVERAGE,True,False
PKR-A4A33812,Manoj,Munnuru,Manoj Munnuru,M,21,+919869397136,manoj03@yahoo.com,TELUGU,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,1,2024-11-01,ACTIVE,2024-12-01 11:00,22.4,148,39,0.965,0.035,580,6380,223,51.31,3078,60,0.69,LOW,GOOD,True,True
