rider_id,first_name,last_name,full_name,gender,age,phone_number,email,community,vehicle_type,vehicle_model,vehicle_number,engine_cc,home_store_id,home_store_node_id,home_store_name,service_zone,store_location,home_lat,home_lng,rider_segment,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,on_time_delivery_rate,order_acceptance_rate,cancellation_rate,avg_delivery_time_mins,customer_rating,total_orders_delivered,daily_avg_orders,total_earnings,avg_earnings_per_order,peak_hour_preference,weekend_availability,has_insulated_bag,has_rain_gear,knows_english,knows_hindi,knows_telugu
RDR-B52EBEC8,Naga,Goud,Naga Goud,M,20,+918130330028,naga04@rediffmail.com,TELUGU,BIKE,Hero HF Deluxe,TS12KM1772,100,HYD-DS-046,46,Devar Yamjal Dark Store,Northeast (Rangareddy),Devar Yamjal,17.520929,78.553445,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,9,2024-03-06,ACTIVE,2024-12-03 15:00,0.864,0.854,0.043,11.3,4.62,3983,29,133047,33.4,MORNING,True,True,True,False,True,True
RDR-E66AD3BF,Krishna,Setty,Krishna Setty,M,23,+919167332971,krishna.setty@yahoo.com,TELUGU,SCOOTER,Honda Activa 6G,TS11LL6579,110,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.433716,78.452397,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,19,2023-05-11,ACTIVE,2024-12-03 21:00,0.889,0.923,0.094,11.5,4.29,6299,21,195112,30.98,NIGHT,False,True,False,True,True,True
RDR-29EC34E1,Irfan,Khan,Irfan Khan,M,27,+918030305757,irfan647@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS09FD9585,110,HYD-DS-005,5,Balanagar Dark Store,Northwest,Balanagar,17.465112,78.434909,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,21,2023-03-12,ACTIVE,2024-12-03 12:00,0.908,0.801,0.039,14.4,4.28,10377,28,355146,34.22,AFTERNOON,False,False,False,True,True,False
RDR-190341B2,Rizwan,Baig,Rizwan Baig,M,18,+918019177352,rizwan284@rediffmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS14XE2556,125,HYD-DS-021,21,Kokapet Dark Store,Southwest,Kokapet,17.404926,78.350345,NEW_JOINER,FULL_TIME,07:00,15:00,0,2024-12-01,TRAINING,2024-12-02 00:00,0.72,0.76,0.156,17.2,4.12,0,11,0,18.3,EVENING,True,True,False,False,True,False
RDR-84BD1E97,Venkat,Chetty,Venkat Chetty,M,19,+917524500703,venkat440@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS12UL8063,110,HYD-DS-017,17,Kothaguda Dark Store,West,Kothaguda,17.452879,78.371546,NEW_JOINER,FULL_TIME,12:00,20:00,2,2024-10-02,ACTIVE,2024-12-03 20:00,0.701,0.697,0.092,18.0,4.04,303,9,6718,22.17,EVENING,True,False,True,True,True,True
RDR-8A35D28E,Rizwan,Syed,Rizwan Syed,M,22,+919810702577,rizwan02@rediffmail.com,MUSLIM,ELECTRIC_SCOOTER,Ola S1,TS12GR4979,0,HYD-DS-015,15,Jubilee Hills Dark Store,West,Jubilee Hills,17.423654,78.406435,PART_TIME_STUDENT,PART_TIME,10:00,14:00,12,2023-12-07,ACTIVE,2024-12-03 12:00,0.805,0.767,0.07,13.1,4.02,2968,14,81237,27.37,EVENING,False,True,True,True,True,False
RDR-DEF993A1,Shahid,Baig,Shahid Baig,M,32,+917543097026,shahid147@gmail.com,MUSLIM,BIKE,Bajaj Platina,TS09VJ2709,100,HYD-DS-027,27,Begumpet Dark Store,Central,Begumpet,17.448691,78.465763,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,34,2022-02-15,STAR_PERFORMER,2024-12-02 17:00,0.943,0.951,0.041,13.8,4.53,17247,30,561936,32.58,NIGHT,True,True,False,False,True,True
RDR-001B2E2F,Nagesh,Goud,Nagesh Goud,M,30,+917555488317,nagesh561@rediffmail.com,TELUGU,SCOOTER,TVS Jupiter,TS13MX6167,110,HYD-DS-029,29,Kachiguda Dark Store,Central,Kachiguda,17.390166,78.502153,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,55,2020-05-26,ACTIVE,2024-12-02 06:00,0.909,0.905,0.022,9.4,4.43,31050,32,1156604,37.25,EVENING,True,True,True,False,True,True
RDR-36F58F02,Sai,Chetty,Sai Chetty,M,21,+918067967229,sai93@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS12ND2905,100,HYD-DS-021,21,Kokapet Dark Store,Southwest,Kokapet,17.412962,78.354703,PART_TIME_STUDENT,PART_TIME,19:00,23:00,10,2024-02-05,ACTIVE,2024-12-03 11:00,0.889,0.771,0.108,19.1,4.32,3003,17,64167,21.37,AFTERNOON,True,True,False,False,True,True
RDR-845E1F40,Gaurav,Gupta,Gaurav Gupta,M,39,+917489314667,gaurav524@gmail.com,NORTH,SCOOTER,Hero Destini 125,TS07XU5713,125,HYD-DS-030,30,King Koti Dark Store,Central,King Koti,17.400713,78.478245,PART_TIME_EVENING,PART_TIME,18:00,22:00,5,2024-07-04,ACTIVE,2024-12-03 16:00,0.812,0.824,0.102,12.6,4.15,1395,18,34761,24.92,MORNING,False,True,False,False,True,False
RDR-721789CC,Lokesh,Reddy,Lokesh Reddy,M,24,+919810691352,lokesh871@rediffmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS09GF5636,125,HYD-DS-001,1,Miyapur Dark Store,Northwest,Miyapur,17.488644,78.367609,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,22,2023-02-10,ACTIVE,2024-12-03 03:00,0.933,0.919,0.064,14.8,4.29,16392,33,411645,25.11,NIGHT,True,True,True,False,True,True
RDR-CE28876C,Ramesh,Setty,Ramesh Setty,M,23,+917928267863,ramesh383@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS11SK8609,110,HYD-DS-044,44,Chititra Medchal Dark Store,North,Chititra Medchal,17.546074,78.463109,NEW_JOINER,FULL_TIME,12:00,20:00,1,2024-11-01,ACTIVE,2024-12-02 11:00,0.715,0.81,0.116,16.0,4.2,182,14,4634,25.46,NIGHT,True,True,False,True,True,True
RDR-DB310D93,Ramu,Velama,Ramu Velama,M,19,+918583672770,ramu05@rediffmail.com,TELUGU,BIKE,TVS Sport,TS14UL6215,110,HYD-DS-030,30,King Koti Dark Store,Central,King Koti,17.39679,78.474567,PART_TIME_STUDENT,PART_TIME,19:00,23:00,12,2023-12-07,ACTIVE,2024-12-02 23:00,0.884,0.818,0.148,12.1,4.03,2847,16,65068,22.85,AFTERNOON,True,True,True,False,True,True
RDR-39B04E53,Sachin,Sharma,Sachin Sharma,M,23,+917225177213,sachin335@gmail.com,NORTH,SCOOTER,TVS Jupiter,TS12ZB3882,110,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.398901,78.413777,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,22,2023-02-10,ACTIVE,2024-12-03 17:00,0.903,0.92,0.063,11.8,4.53,8769,26,293301,33.45,MORNING,True,True,False,False,True,True
RDR-3F1BAB66,Shiva,Rao,Shiva Rao,M,35,+918377165461,shiva.rao@yahoo.com,TELUGU,BIKE,Hero HF Deluxe,TS13DR4431,100,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.405132,78.417119,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,6,2024-06-04,STAR_PERFORMER,2024-12-02 06:00,0.925,0.878,0.03,10.9,4.51,1914,20,52993,27.69,AFTERNOON,True,True,False,False,True,True
RDR-4ECF8188,Rashid,Syed,Rashid Syed,M,25,+918883842639,rashid99@gmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS11GX8186,125,HYD-DS-044,44,Chititra Medchal Dark Store,North,Chititra Medchal,17.541206,78.477999,PART_TIME_EVENING,PART_TIME,20:00,00:00,12,2023-12-07,ACTIVE,2024-12-02 23:00,0.893,0.772,0.078,13.3,4.51,2071,10,55524,26.81,EVENING,True,False,False,True,True,False
RDR-015814C5,Srinivas,Padmashali,Srinivas Padmashali,M,45,+919550650769,srinivas.padmashali@gmail.com,TELUGU,BIKE,Hero Splendor Plus,TS10WD6628,100,HYD-DS-037,37,Secunderabad Dark Store,North,Secunderabad,17.432812,78.497581,PART_TIME_EVENING,PART_TIME,10:00,14:00,11,2024-01-06,ACTIVE,2024-12-02 14:00,0.799,0.852,0.108,16.5,4.52,2897,15,76759,26.5,MORNING,True,False,True,True,True,True
RDR-73FE8454,Ajay,Munnuru,Ajay Munnuru,M,34,+918197562411,ajay.munnuru@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS13NP5433,125,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.439649,78.445719,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,23,2023-01-11,ACTIVE,2024-12-03 19:00,0.871,0.915,0.086,10.7,4.47,12728,26,283021,22.24,MORNING,True,True,False,True,True,True
RDR-DE478AF6,Ahmed,Ali,Ahmed Ali,M,19,+919871107171,ahmed.ali@gmail.com,MUSLIM,CYCLE,Hero Sprint,N/A,0,HYD-DS-009,9,Chaitanya Enclave Dark Store,Northwest,Chaitanya Enclave,17.485783,78.388701,PART_TIME_STUDENT,PART_TIME,06:00,10:00,1,2024-11-01,ACTIVE,2024-12-03 19:00,0.793,0.822,0.15,19.6,4.1,351,17,10136,28.88,NIGHT,True,True,True,True,True,False
RDR-8F61AA54,Vijay,Chetty,Vijay Chetty,M,20,+917285577889,vijay836@rediffmail.com,TELUGU,BIKE,Honda Shine,TS07PK9913,125,HYD-DS-005,5,Balanagar Dark Store,Northwest,Balanagar,17.469319,78.431946,PART_TIME_STUDENT,PART_TIME,18:00,22:00,11,2024-01-06,ACTIVE,2024-12-03 02:00,0.751,0.721,0.058,16.0,4.43,3582,16,98229,27.42,EVENING,True,True,True,False,True,True
RDR-D119F667,Anwar,Pasha,Anwar Pasha,M,31,+919864948397,anwar93@gmail.com,MUSLIM,ELECTRIC_SCOOTER,Ather 450X,TS08WJ4948,0,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.402587,78.416988,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,18,2023-06-10,ACTIVE,2024-12-03 07:00,0.842,0.859,0.045,15.6,4.22,6259,21,163465,26.12,MORNING,True,True,False,True,True,True
RDR-8ADA091E,Vijay,Kumar,Vijay Kumar,M,28,+919192798868,vijay.kumar@gmail.com,TELUGU,SCOOTER,Hero Destini 125,TS11CD6606,125,HYD-DS-009,9,Chaitanya Enclave Dark Store,Northwest,Chaitanya Enclave,17.474303,78.388574,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,25,2022-11-12,STAR_PERFORMER,2024-12-02 17:00,0.957,0.953,0.033,11.8,4.77,16348,38,625813,38.28,AFTERNOON,False,False,False,False,True,True
RDR-FFEBF290,Ganesh,Kumar,Ganesh Kumar,M,29,+918577996124,ganesh95@rediffmail.com,TELUGU,BIKE,Hero Splendor Plus,TS09ML3162,100,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.442742,78.446672,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,49,2020-11-22,ACTIVE,2024-12-03 21:00,0.922,0.921,0.017,10.8,4.41,18086,27,470470,26.01,NIGHT,True,False,False,False,True,True
RDR-03DED5A9,Irfan,Mirza,Irfan Mirza,M,24,+918687322691,irfan904@gmail.com,MUSLIM,BIKE,Bajaj Platina,TS10SR6160,100,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.439332,78.449425,PART_TIME_STUDENT,PART_TIME,06:00,10:00,12,2023-12-07,ACTIVE,2024-12-03 01:00,0.875,0.714,0.127,14.1,4.36,2695,12,55315,20.53,MORNING,True,True,False,True,True,True
RDR-F1FB43E7,Asif,Qureshi,Asif Qureshi,M,27,+917526398778,asif97@gmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS09XY6569,125,HYD-DS-003,3,Kukatpally Dark Store,Northwest,Kukatpally,17.497834,78.398119,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,26,2022-10-13,ACTIVE,2024-12-03 08:00,0.949,0.857,0.044,9.4,4.5,14659,31,534697,36.48,MORNING,True,False,True,False,True,True
RDR-59AA66DB,Imran,Qureshi,Imran Qureshi,M,26,+918999581117,imran182@rediffmail.com,MUSLIM,BIKE,Honda Shine,TS09SH9518,125,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.368135,78.428519,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,7,2024-05-05,ACTIVE,2024-12-02 00:00,0.861,0.939,0.084,11.5,4.49,3533,29,83765,23.71,AFTERNOON,True,True,True,False,True,True
RDR-46BA882D,Sahil,Chauhan,Sahil Chauhan,M,26,+919084564284,sahil.chauhan@gmail.com,NORTH,BIKE,Bajaj Pulsar 125,TS14SX1671,125,HYD-DS-007,7,Moosapet Dark Store,Northwest,Moosapet,17.474372,78.418672,PART_TIME_EVENING,PART_TIME,14:00,18:00,13,2023-11-07,ACTIVE,2024-12-02 12:00,0.802,0.771,0.109,12.7,4.46,3371,15,75802,22.49,NIGHT,True,True,True,False,True,True
RDR-73C95781,Imran,Khan,Imran Khan,M,30,+919019853420,imran94@yahoo.com,MUSLIM,BIKE,Bajaj Platina,TS11DB5953,100,HYD-DS-035,35,Jamal Colony Dark Store,Central,Jamal Colony,17.402878,78.454636,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,10,2024-02-05,ACTIVE,2024-12-02 02:00,0.834,0.915,0.095,13.2,4.32,4907,22,142011,28.94,EVENING,True,True,True,True,True,False
RDR-51EAD429,Murali,Mudiraj,Murali Mudiraj,M,18,+917417050373,murali.mudiraj@gmail.com,TELUGU,ELECTRIC_SCOOTER,Ola S1,TS07TC6078,0,HYD-DS-037,37,Secunderabad Dark Store,North,Secunderabad,17.431681,78.507434,PART_TIME_STUDENT,PART_TIME,10:00,14:00,3,2024-09-02,ACTIVE,2024-12-03 03:00,0.806,0.789,0.056,12.2,4.12,1012,17,21673,21.42,AFTERNOON,True,True,False,True,True,True
RDR-044EDD06,Raju,Kapu,Raju Kapu,M,26,+918785668722,raju351@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS08HL6655,110,HYD-DS-043,43,Marthanda Nagar Dark Store,North,Marthanda Nagar,17.504991,78.482497,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,19,2023-05-11,ACTIVE,2024-12-03 00:00,0.894,0.817,0.063,12.7,4.41,7113,23,246863,34.71,NIGHT,True,False,False,True,True,True
RDR-E55B59AA,Junaid,Ansari,Junaid Ansari,M,27,+918136822426,junaid97@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS14HB9976,110,HYD-DS-043,43,Marthanda Nagar Dark Store,North,Marthanda Nagar,17.499737,78.492585,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,24,2022-12-12,ACTIVE,2024-12-02 06:00,0.83,0.884,0.063,15.7,4.27,14853,34,331256,22.3,AFTERNOON,True,True,True,True,True,False
RDR-111E1691,Srinivas,Velama,Srinivas Velama,M,19,+919519824741,srinivas05@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS09TY3820,110,HYD-DS-004,4,Jeedimetla Dark Store,Northwest,Jeedimetla,17.509334,78.434303,PART_TIME_STUDENT,PART_TIME,10:00,14:00,2,2024-10-02,ACTIVE,2024-12-03 19:00,0.805,0.868,0.132,15.8,4.0,363,11,7973,21.97,MORNING,True,True,False,False,True,True
RDR-3E93EAFE,Madhu,Kamma,Madhu Kamma,M,29,+918681016130,madhu466@yahoo.com,TELUGU,SCOOTER,Hero Destini 125,TS11HU8433,125,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Northwest,Vijaya Nagar Colony,17.491295,78.414448,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,20,2023-04-11,ACTIVE,2024-12-02 06:00,0.821,0.815,0.082,13.4,4.61,6596,20,208215,31.57,EVENING,True,True,False,False,True,True
RDR-52735C6E,Ravi,Kamma,Ravi Kamma,M,24,+919048307775,ravi53@gmail.com,TELUGU,BIKE,Bajaj Platina,TS14AQ7253,100,HYD-DS-012,12,IDPL Colony Dark Store,Northwest,IDPL Colony,17.500062,78.414977,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,7,2024-05-05,ACTIVE,2024-12-02 19:00,0.884,0.838,0.07,14.1,4.63,2728,23,80825,29.63,AFTERNOON,True,True,True,False,True,True
RDR-3E6A2997,Sahil,Yadav,Sahil Yadav,M,33,+917043823840,sahil91@gmail.com,NORTH,BIKE,Bajaj Platina,TS11JW5000,100,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.433448,78.461698,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,43,2021-05-21,STAR_PERFORMER,2024-12-03 10:00,0.956,0.973,0.023,12.9,4.86,28796,38,1120108,38.9,EVENING,True,True,True,False,True,False
RDR-BEF9FA0D,Mohan,Munnuru,Mohan Munnuru,M,24,+918626771453,mohan.munnuru@rediffmail.com,TELUGU,BIKE,Honda Shine,TS14GE3778,125,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.438466,78.466148,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,16,2023-08-09,ACTIVE,2024-12-02 21:00,0.907,0.861,0.054,11.0,4.56,6790,22,212468,31.29,NIGHT,True,False,True,False,True,True
RDR-B5DC1D80,Syed,Pasha,Syed Pasha,M,34,+917382763265,syed90@gmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS08UJ6257,110,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.368642,78.499976,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,42,2021-06-20,STAR_PERFORMER,2024-12-02 01:00,0.974,0.891,0.046,10.5,4.53,25537,33,900355,35.26,MORNING,True,True,True,True,True,True
RDR-4E957F8D,Ravi,Mudiraj,Ravi Mudiraj,M,24,+919450283225,ravi00@yahoo.com,TELUGU,BIKE,Bajaj CT100,TS12HA4517,100,HYD-DS-025,25,Ameerpet Dark Store,Central,Ameerpet,17.432526,78.448756,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,21,2023-03-12,ACTIVE,2024-12-03 04:00,0.843,0.847,0.09,12.1,4.33,10833,31,254560,23.5,NIGHT,True,True,True,False,True,True
RDR-B3321F13,Nitin,Chauhan,Nitin Chauhan,M,19,+918664652793,nitin05@gmail.com,NORTH,SCOOTER,Suzuki Access 125,TS10WK8678,125,HYD-DS-014,14,Kondapur Dark Store,West,Kondapur,17.462004,78.355698,PART_TIME_STUDENT,PART_TIME,20:00,00:00,7,2024-05-05,ACTIVE,2024-12-02 11:00,0.764,0.724,0.144,19.3,4.02,1521,13,43289,28.46,MORNING,False,False,False,True,True,True
RDR-43651F1B,Venkat,Kumar,Venkat Kumar,M,45,+919182150872,venkat.kumar@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS07JD7837,125,HYD-DS-033,33,Nalanda Nagar Dark Store,Central,Nalanda Nagar,17.418919,78.454253,PART_TIME_EVENING,PART_TIME,19:00,23:00,17,2023-07-10,ACTIVE,2024-12-02 05:00,0.877,0.802,0.103,17.9,4.16,6370,20,198881,31.22,MORNING,True,True,True,False,True,True
RDR-EB362A56,Shiva,Padmashali,Shiva Padmashali,M,40,+918568627491,shiva843@gmail.com,TELUGU,BIKE,Bajaj CT100,TS07YP5157,100,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.412665,78.443581,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,51,2020-09-23,ACTIVE,2024-12-03 08:00,0.9,0.923,0.023,14.0,4.7,33932,31,927998,27.35,AFTERNOON,True,True,True,True,True,True
RDR-4040C998,Anil,Kapu,Anil Kapu,M,28,+918285918492,anil775@gmail.com,TELUGU,BIKE,TVS Sport,TS12BZ5379,110,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.370781,78.425279,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,12,2023-12-07,STAR_PERFORMER,2024-12-02 03:00,0.931,0.865,0.093,10.6,4.51,5213,24,169126,32.44,AFTERNOON,True,True,False,True,True,True
RDR-6A1FC3B8,Srinu,Kamma,Srinu Kamma,M,29,+919362908270,srinu95@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS11QH8109,125,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.366989,78.420341,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,58,2020-02-26,ACTIVE,2024-12-03 23:00,0.97,0.862,0.017,9.1,4.49,33556,30,1085797,32.36,AFTERNOON,False,True,True,False,True,True
RDR-50F34698,Ahmed,Hussain,Ahmed Hussain,M,36,+917767240549,ahmed.hussain@gmail.com,MUSLIM,BIKE,Honda Shine,TS13JA6789,125,HYD-DS-035,35,Jamal Colony Dark Store,Central,Jamal Colony,17.399394,78.447739,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,32,2022-04-16,ACTIVE,2024-12-02 05:00,0.884,0.881,0.014,11.0,4.66,14035,28,400764,28.55,EVENING,True,True,False,False,True,True
RDR-5D9C9464,Ravi,Singh,Ravi Singh,M,26,+917563387365,ravi98@rediffmail.com,NORTH,SCOOTER,Honda Activa 6G,TS07FH6534,110,HYD-DS-043,43,Marthanda Nagar Dark Store,North,Marthanda Nagar,17.515775,78.492823,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,13,2023-11-07,ACTIVE,2024-12-02 22:00,0.9,0.908,0.098,13.0,4.59,6337,35,153090,24.16,EVENING,True,True,False,False,True,False
RDR-FC089B1B,Ravi,Munnuru,Ravi Munnuru,M,19,+918461401902,ravi.munnuru@yahoo.com,TELUGU,BIKE,Hero Splendor Plus,TS10RK5681,100,HYD-DS-015,15,Jubilee Hills Dark Store,West,Jubilee Hills,17.430297,78.402875,PART_TIME_STUDENT,PART_TIME,06:00,10:00,12,2023-12-07,ACTIVE,2024-12-02 08:00,0.872,0.84,0.123,16.7,4.14,3380,17,91575,27.09,EVENING,True,True,True,True,True,True
RDR-1163DAEA,Phani,Rao,Phani Rao,M,26,+917078662670,phani.rao@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS07JE7000,125,HYD-DS-019,19,Manikonda Dark Store,Southwest,Manikonda,17.393882,78.386864,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,20,2023-04-11,STAR_PERFORMER,2024-12-02 07:00,0.925,0.857,0.021,10.9,4.82,14612,44,575676,39.4,MORNING,True,True,True,True,True,True
RDR-C9FEDD4F,Kiran,Kumar,Kiran Kumar,M,24,+919887383120,kiran.kumar@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS09EW3743,110,HYD-DS-050,50,Whitefield Dark Store,East,Whitefield,17.433108,78.52527,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,54,2020-06-25,STAR_PERFORMER,2024-12-02 09:00,0.974,0.947,0.037,8.6,4.64,27896,31,970957,34.81,MORNING,True,True,True,True,True,True
RDR-9FD18C8B,Satish,Naidu,Satish Naidu,M,20,+917824409072,satish04@rediffmail.com,TELUGU,BIKE,Hero HF Deluxe,TS10WF3273,100,HYD-DS-034,34,Ashok Bazar Dark Store,Central,Ashok Bazar,17.428431,78.475898,PART_TIME_STUDENT,PART_TIME,06:00,10:00,10,2024-02-05,ACTIVE,2024-12-02 19:00,0.873,0.841,0.099,12.2,4.3,2516,18,68491,27.22,NIGHT,False,True,True,True,True,True
RDR-98D03B5A,Jameel,Shaikh,Jameel Shaikh,M,20,+917822122134,jameel.shaikh@rediffmail.com,MUSLIM,SCOOTER,TVS Jupiter,TS13HN8117,110,HYD-DS-008,8,Adarsh Nagar Dark Store,Northwest,Adarsh Nagar,17.488617,78.393107,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,8,2024-04-05,ACTIVE,2024-12-03 16:00,0.897,0.917,0.032,15.1,4.41,4861,31,162092,33.35,MORNING,True,True,True,False,True,False
RDR-01C1C72D,Monu,Chauhan,Monu Chauhan,M,33,+918660964778,monu.chauhan@gmail.com,NORTH,SCOOTER,Suzuki Access 125,TS09QA1753,125,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.360184,78.484123,PART_TIME_EVENING,PART_TIME,10:00,14:00,13,2023-11-07,ACTIVE,2024-12-02 19:00,0.787,0.88,0.064,15.5,4.49,4168,21,109138,26.18,NIGHT,True,True,True,False,True,False
RDR-411536FF,Faisal,Qureshi,Faisal Qureshi,M,21,+918526773517,faisal.qureshi@gmail.com,MUSLIM,BIKE,Hero Splendor Plus,TS11CS5454,100,HYD-DS-004,4,Jeedimetla Dark Store,Northwest,Jeedimetla,17.50552,78.433435,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,8,2024-04-05,ACTIVE,2024-12-03 05:00,0.867,0.869,0.079,13.4,4.49,4591,29,101817,22.18,AFTERNOON,True,True,True,False,True,False
RDR-E0034266,Mani,Padmashali,Mani Padmashali,M,26,+918677612380,mani98@yahoo.com,TELUGU,BIKE,Bajaj Platina,TS08WK3667,100,HYD-DS-032,32,Ramnagar Dark Store,Central,Ramnagar,17.416542,78.444498,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,8,2024-04-05,ACTIVE,2024-12-03 06:00,0.885,0.9,0.098,11.8,4.56,5253,32,126078,24.0,MORNING,True,True,True,False,True,True
RDR-783A52AB,Tirupathi,Velama,Tirupathi Velama,M,20,+919841545348,tirupathi28@yahoo.com,TELUGU,BIKE,Hero HF Deluxe,TS08UA7037,100,HYD-DS-043,43,Marthanda Nagar Dark Store,North,Marthanda Nagar,17.51505,78.489607,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,18,2023-06-10,ACTIVE,2024-12-03 10:00,0.924,0.863,0.065,12.1,4.42,5677,21,150985,26.6,MORNING,True,True,False,True,True,True
RDR-88ACCEAD,Yellaiah,Nayak,Yellaiah Nayak,M,36,+918196296633,yellaiah88@yahoo.com,TELUGU,BIKE,Hero HF Deluxe,TS13RK3828,100,HYD-DS-053,53,Kothapet Dark Store,Southeast,Kothapet,17.373456,78.534345,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,28,2022-08-14,ACTIVE,2024-12-03 16:00,0.896,0.902,0.028,11.0,4.43,17117,40,559740,32.7,EVENING,True,True,False,True,True,True
RDR-215DA630,Krishna,Nayak,Krishna Nayak,M,32,+918957854631,krishna92@rediffmail.com,TELUGU,BIKE,Hero HF Deluxe,TS10BV1851,100,HYD-DS-031,31,Gokul Nagar Dark Store,Central,Gokul Nagar,17.432656,78.465007,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,31,2022-05-16,ACTIVE,2024-12-03 23:00,0.909,0.911,0.038,11.4,4.64,14240,27,459473,32.27,NIGHT,True,True,True,False,True,True
RDR-10612521,Farhan,Khan,Farhan Khan,M,23,+919780620798,farhan.khan@gmail.com,MUSLIM,BIKE,Hero HF Deluxe,TS08QP9804,100,HYD-DS-019,19,Manikonda Dark Store,Southwest,Manikonda,17.407139,78.378771,PART_TIME_STUDENT,PART_TIME,06:00,10:00,5,2024-07-04,ACTIVE,2024-12-03 17:00,0.87,0.741,0.09,19.1,4.18,1014,13,28116,27.73,AFTERNOON,False,True,True,True,True,True
RDR-4DA782A8,Adnan,Syed,Adnan Syed,M,24,+917157326741,adnan.syed@gmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS07HR2836,110,HYD-DS-007,7,Moosapet Dark Store,Northwest,Moosapet,17.464064,78.426222,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,14,2023-10-08,ACTIVE,2024-12-02 15:00,0.852,0.849,0.092,11.6,4.45,3613,20,88637,24.53,EVENING,False,True,False,True,True,False
